x,y,size,category
475.0,11.22222222222222,9.0,small
479.6666666666667,14.88888888888889,9.0,small
39.25,20.875,8.0,small
483.2857142857143,22.428571428571427,7.0,small
357.2857142857143,25.0,7.0,small
485.5,29.666666666666668,6.0,small
417.2,33.5,10.0,small
487.4285714285714,35.714285714285715,7.0,small
93.77777777777776,40.11111111111112,9.0,small
268.8888888888889,40.11111111111112,9.0,small
484.2857142857143,44.35714285714285,14.0,large
452.4,48.6,10.0,large
109.77777777777776,53.11111111111112,9.0,small
115.57142857142856,64.21428571428571,14.0,large
324.38461538461536,63.61538461538461,13.0,large
275.5238095238095,76.80952380952381,21.0,large
340.0,105.28571428571428,7.0,small
96.55172413793105,114.44827586206895,29.0,combination
156.0,117.0,9.0,small
359.3333333333333,118.11111111111111,9.0,small
363.1111111111111,125.77777777777776,9.0,small
56.285714285714285,131.85714285714286,7.0,small
366.0,133.0,9.0,small
143.66666666666666,138.0,9.0,small
442.0,137.5,6.0,small
198.13333333333333,143.53333333333333,15.0,large
425.8571428571428,146.71428571428572,7.0,small
384.7142857142857,151.0,7.0,small
307.0,158.28571428571428,7.0,small
450.3636363636364,163.72727272727272,22.0,large
128.33333333333334,164.13333333333333,15.0,large
50.9375,164.8125,16.0,large
35.125,174.125,8.0,small
337.25,177.875,8.0,small
19.25,192.25,8.0,small
146.42857142857142,218.0,14.0,large
244.4,231.4,15.0,large
410.8333333333333,248.66666666666663,6.0,small
230.6,270.7333333333333,15.0,large
406.3333333333333,270.46666666666664,15.0,large
479.3333333333333,270.0,9.0,small
40.375,273.875,8.0,small
223.7,284.6,10.0,small
288.93333333333334,300.1333333333333,15.0,large
83.3125,304.6875,16.0,large
443.1111111111111,311.77777777777777,9.0,small
235.1,318.2,10.0,small
71.5,324.5,14.0,small
246.1818181818182,342.3636363636364,11.0,small
360.6875,348.5625,16.0,large
148.6315789473684,348.89473684210526,19.0,large
506.8571428571428,355.0,14.0,large
148.1,362.0,10.0,small
463.3157894736842,363.8421052631579,19.0,large
492.44444444444446,364.3333333333333,9.0,small
156.125,371.125,8.0,small
486.7,382.7,10.0,small
444.0,402.84615384615387,13.0,large
433.4,407.4,15.0,large
278.4117647058824,412.4117647058824,17.0,large
487.3333333333333,463.1111111111111,9.0,small
43.588235294117645,475.5882352941176,17.0,large
254.11111111111111,483.6666666666667,9.0,small
487.375,497.75,8.0,small
62.06666666666667,504.6666666666667,15.0,large
341.0,510.0,,small
508.0,44.0,,small
