x,y,size,category
48.25,1.3333333333333333,12.0,small
449.4166666666667,0.8333333333333334,12.0,small
58.357142857142854,9.214285714285714,14.0,small
469.0,9.333333333333334,15.0,small
79.19047619047619,20.952380952380953,21.0,large
325.1333333333333,21.666666666666668,15.0,small
290.6666666666667,28.75,12.0,small
348.09090909090907,40.90909090909091,22.0,large
313.75,54.95,20.0,large
276.57142857142856,64.0,14.0,small
200.27777777777777,67.83333333333333,18.0,small
464.38461538461536,82.38461538461539,13.0,small
291.1818181818182,88.27272727272727,11.0,small
361.09090909090907,90.77272727272727,22.0,large
163.21428571428572,101.64285714285714,14.0,small
333.0,113.0,11.0,small
393.5,136.14285714285714,14.0,small
142.9090909090909,163.63636363636363,11.0,small
32.53846153846154,169.92307692307693,13.0,small
97.5,173.2,10.0,small
497.76190476190476,177.38095238095238,21.0,large
215.16666666666666,184.33333333333334,18.0,large
23.833333333333332,185.0,12.0,small
232.42857142857142,197.05714285714285,35.0,large
448.6363636363636,205.54545454545453,11.0,small
432.2121212121212,212.93939393939394,33.0,combination
37.92307692307692,221.15384615384616,13.0,small
229.54545454545453,235.36363636363637,11.0,small
395.5,246.5,12.0,small
233.3,251.7,10.0,small
453.7142857142857,253.5,14.0,small
437.1818181818182,256.1818181818182,11.0,small
464.7857142857143,259.14285714285717,14.0,small
411.0,265.6190476190476,21.0,large
64.0,283.8333333333333,12.0,small
238.83333333333334,284.0833333333333,12.0,small
19.5,288.875,8.0,small
406.38461538461536,296.38461538461536,13.0,small
371.0,303.0,5.0,small
76.28571428571429,311.42857142857144,7.0,small
382.6363636363636,318.45454545454544,11.0,small
289.1666666666667,345.72222222222223,18.0,small
310.09090909090907,348.6363636363636,11.0,small
136.11111111111111,350.72222222222223,18.0,small
286.8333333333333,355.9166666666667,12.0,small
313.5,356.0,12.0,small
280.6,363.4,15.0,small
232.78571428571428,365.7142857142857,14.0,small
213.53333333333333,368.8666666666667,15.0,small
242.27777777777777,373.55555555555554,18.0,small
259.8333333333333,375.9166666666667,12.0,small
510.0,385.0,9.0,small
311.3636363636364,396.3636363636364,11.0,small
208.1851851851852,411.0,27.0,large
320.11764705882354,410.70588235294116,17.0,large
298.7894736842105,430.0,19.0,large
8.1,433.3,20.0,large
385.15,435.45,20.0,large
249.25,436.2,20.0,large
284.75,444.25,20.0,large
405.54545454545456,451.6363636363636,11.0,small
307.375,454.4375,16.0,small
408.2352941176471,456.94117647058823,17.0,small
489.42857142857144,469.2142857142857,14.0,small
344.8636363636364,473.40909090909093,22.0,large
131.3181818181818,477.1818181818182,22.0,large
248.5,477.8,10.0,small
290.8888888888889,479.6666666666667,9.0,small
401.64285714285717,482.7857142857143,14.0,small
371.42105263157896,492.10526315789474,19.0,large
59.86363636363637,494.0,22.0,large
397.75,494.4375,16.0,small
157.84615384615384,497.3076923076923,13.0,small
316.0,500.25,12.0,small
412.7142857142857,502.7857142857143,14.0,small
506.53333333333336,502.8666666666667,15.0,small
256.06666666666666,508.93333333333334,15.0,small
48.285714285714285,510.42857142857144,7.0,small
181.0,510.625,8.0,large
416.7142857142857,510.57142857142856,7.0,small
