x,y,size,category
449.09090909090907,3.909090909090909,11.0,large
304.2,8.4,5.0,small
489.8,13.4,5.0,small
85.58333333333333,19.25,12.0,large
157.625,19.75,8.0,large
160.2,29.6,5.0,small
17.333333333333332,52.833333333333336,6.0,small
341.6666666666667,54.66666666666666,6.0,small
143.58333333333334,63.25,12.0,large
474.84615384615387,69.76923076923077,13.0,large
13.666666666666666,83.75,12.0,large
137.91666666666666,91.66666666666669,12.0,large
463.5,140.71428571428572,14.0,large
32.75,151.33333333333334,12.0,large
15.333333333333334,166.33333333333334,6.0,small
166.0,179.8,10.0,large
140.25,196.25,8.0,large
141.9090909090909,201.63636363636363,11.0,large
444.4,223.5,10.0,large
79.36363636363636,224.54545454545453,11.0,large
192.5,229.0,10.0,large
287.3333333333333,230.5,12.0,large
225.2,241.6,5.0,small
207.8,250.4,5.0,small
222.1818181818182,266.8181818181818,11.0,large
242.33333333333331,269.0833333333333,12.0,large
158.0,296.3,10.0,large
212.9,316.8,10.0,large
374.6666666666667,337.1111111111111,9.0,large
251.0,388.2,10.0,large
249.2,401.5,10.0,large
329.3333333333333,429.26666666666665,15.0,large
215.9090909090909,452.3636363636364,11.0,large
371.8333333333333,461.3333333333333,6.0,small
18.666666666666668,469.5,12.0,large
390.4166666666667,485.0833333333333,12.0,large
345.6363636363636,502.09090909090907,11.0,large
143.0,344.0,,small
43.0,354.0,,small
321.0,134.0,,small
175.0,25.0,,small
300.0,420.0,,small
444.0,457.0,,small
443.0,338.0,,large
435.0,354.0,,small
