x,y,size,category
43.714285714285715,1.5,14.0,small
191.1,1.2,10.0,small
141.5,4.222222222222222,18.0,large
312.15384615384613,5.461538461538462,13.0,small
20.307692307692307,15.076923076923077,13.0,small
340.4736842105263,17.63157894736842,19.0,large
237.5625,34.75,16.0,small
484.8666666666667,34.53333333333333,15.0,small
196.28571428571428,43.5,14.0,small
254.0,45.2,10.0,small
68.38461538461539,47.23076923076923,13.0,small
204.71428571428572,48.5,14.0,small
255.1818181818182,53.81818181818182,11.0,small
264.3888888888889,59.05555555555556,18.0,large
105.05,76.75,20.0,large
236.6153846153846,78.23076923076923,13.0,small
80.33333333333333,79.91666666666667,12.0,small
166.25,80.375,16.0,large
9.363636363636363,87.27272727272727,11.0,small
496.6923076923077,87.38461538461539,13.0,small
231.5,91.54545454545455,22.0,large
91.4,106.26666666666667,15.0,small
227.84615384615384,106.46153846153847,13.0,small
112.15789473684211,113.84210526315789,19.0,large
102.47058823529412,114.6470588235294,17.0,large
130.5,115.2,10.0,small
119.5,116.0,10.0,small
140.0,118.2,10.0,small
148.58333333333334,121.75,12.0,small
210.07692307692307,122.38461538461539,13.0,small
14.157894736842104,127.15789473684211,19.0,large
158.64285714285714,127.78571428571429,14.0,small
199.0,130.5,12.0,small
164.36363636363637,133.9090909090909,11.0,small
190.75,136.4375,16.0,small
501.22727272727275,138.1818181818182,22.0,large
176.25,139.75,20.0,large
95.28571428571429,141.61904761904762,21.0,large
161.23809523809524,147.28571428571428,21.0,large
263.3157894736842,189.42105263157896,19.0,large
487.3333333333333,194.55555555555554,9.0,small
285.06666666666666,199.73333333333332,15.0,small
170.9090909090909,202.63636363636363,11.0,small
192.0,213.46153846153845,13.0,small
397.0,228.8,10.0,small
188.75,230.75,20.0,large
389.25,230.875,8.0,small
411.05,232.6,20.0,large
387.7857142857143,238.71428571428572,14.0,small
116.0,239.47368421052633,19.0,large
422.9166666666667,246.83333333333334,12.0,small
303.90909090909093,251.0,11.0,small
434.90909090909093,256.3636363636364,11.0,small
330.09375,260.1875,32.0,combination
396.84615384615387,270.53846153846155,13.0,small
364.2307692307692,271.7692307692308,13.0,small
408.38461538461536,271.38461538461536,13.0,small
37.27272727272727,276.22727272727275,22.0,large
96.91666666666667,279.75,12.0,small
450.962962962963,291.81481481481484,27.0,large
327.72727272727275,312.72727272727275,11.0,small
433.6666666666667,323.0,18.0,small
418.1818181818182,323.54545454545456,11.0,small
30.571428571428573,332.42857142857144,14.0,small
379.36,338.24,25.0,large
82.5,344.7,20.0,large
56.61538461538461,351.46153846153845,13.0,small
139.0,355.0,21.0,large
457.25,368.4166666666667,12.0,small
193.33333333333334,371.75,12.0,small
113.88235294117646,387.29411764705884,17.0,large
243.83333333333334,423.9166666666667,12.0,small
276.8,428.6,5.0,small
373.6363636363636,428.90909090909093,11.0,small
136.92307692307693,431.84615384615387,13.0,small
415.8181818181818,434.3636363636364,22.0,large
14.583333333333334,436.0833333333333,12.0,small
24.2,443.05,20.0,small
434.84615384615387,442.61538461538464,13.0,small
44.82608695652174,454.2608695652174,23.0,large
290.6875,455.1875,16.0,small
256.0,461.875,16.0,small
491.6,460.5,10.0,small
313.11764705882354,474.4117647058824,17.0,large
484.5,479.5,12.0,small
278.9,488.1,20.0,large
485.72727272727275,493.8181818181818,11.0,small
242.0,497.0,13.0,small
165.76190476190476,501.04761904761904,21.0,large
485.0,510.5,6.0,small
